time,pixels
0.03200000000000003,4115
0.03200000000000003,6274
0.03599999999999959,19841
0.03200000000000003,19868
0.03200000000000003,19833
0.03599999999999959,19730
0.03200000000000003,19720
0.03200000000000003,19609
0.03599999999999959,18539
0.03200000000000003,4141
0.03200000000000003,4164
0.03599999999999959,4171
0.03200000000000003,4157
0.03200000000000003,4218
0.036000000000001364,4264
0.03200000000000003,12734
0.03200000000000003,20128
0.03200000000000003,19980
0.03599999999999959,19967
0.03200000000000003,19936
0.03200000000000003,19837
0.03599999999999959,19901
0.03200000000000003,16680
0.03200000000000003,4458
0.03599999999999959,4513
0.03200000000000003,4506
0.03200000000000003,4577
0.03599999999999959,4672
0.03200000000000003,4715
0.03200000000000003,17857
0.036000000000001364,20464
0.03200000000000003,20550
0.03200000000000003,20512
0.03599999999999959,20555
0.03200000000000003,20541
0.03200000000000003,20457
0.03599999999999959,10592
0.03200000000000003,4910
0.03200000000000003,4936
0.03599999999999959,4912
0.03200000000000003,4842
0.03200000000000003,4849
0.03200000000000003,4867
0.03599999999999959,4888
0.03200000000000003,4874
0.03200000000000003,4790
0.036000000000001364,4825
0.03200000000000003,4839
0.03200000000000003,4925
0.03599999999999959,4918
0.03200000000000003,20305
0.03200000000000003,20517
0.03599999999999959,20611
0.03200000000000003,20525
0.03200000000000003,20466
0.03599999999999959,20520
0.03200000000000003,20465
0.03200000000000003,4784
0.03599999999999959,4809
0.03200000000000003,4861
0.03200000000000003,4867
0.036000000000001364,4867
0.03200000000000003,4847
0.03200000000000003,4822
0.03599999999999959,20443
0.03200000000000003,20570
0.03200000000000003,20526
0.03200000000000003,20546
0.03599999999999959,20614
0.03200000000000003,20640
0.03200000000000003,20430
0.03599999999999959,20460
0.03200000000000003,20482
0.03200000000000003,20588
0.03599999999999959,20590
0.03200000000000003,20673
0.03200000000000003,20532
0.036000000000001364,20326
0.03200000000000003,4840
0.03200000000000003,4827
0.03599999999999959,4790
0.03200000000000003,4786
0.03200000000000003,4783
0.03599999999999959,4822
0.03200000000000003,4819
0.03200000000000003,4744
0.03599999999999959,4760
0.03200000000000003,4744
0.03200000000000003,4700
0.03599999999999959,4714
0.03200000000000003,4694
0.03200000000000003,12294
0.03200000000000003,20258
0.036000000000001364,20304
0.03200000000000003,20249
0.03199999999999825,20142
0.036000000000001364,20103
0.03200000000000003,20138
0.03200000000000003,20229
0.03599999999999959,20320
0.03200000000000003,20381
0.03200000000000003,20416
0.03599999999999959,20462
0.03200000000000003,20471
0.03200000000000003,20452
0.03599999999999959,15973
0.03200000000000003,4338
0.03200000000000003,4340
0.036000000000001364,4381
0.03200000000000003,4398
0.03199999999999825,4397
0.036000000000001364,4319
0.03200000000000003,18432
0.03200000000000003,20317
0.03599999999999959,20253
0.03200000000000003,20194
0.03200000000000003,20145
0.03200000000000003,20168
0.03599999999999959,20137
0.03200000000000003,7733
0.03200000000000003,3916
0.03599999999999959,3934
0.03200000000000003,4020
0.03200000000000003,4059
0.036000000000001364,4032
0.03199999999999825,3994
0.03200000000000003,19888
0.036000000000001364,20372
0.03200000000000003,20431
0.03200000000000003,20437
0.03599999999999959,20525
0.03200000000000003,20471
0.03200000000000003,20463
0.03599999999999959,4080
0.03200000000000003,3995
0.03200000000000003,4003
0.03599999999999959,3973
0.03200000000000003,3896
0.03200000000000003,3838
0.036000000000001364,3799
0.03199999999999825,20262
0.03200000000000003,20207
0.03200000000000003,20307
0.036000000000001364,20296
0.03200000000000003,20336
0.03200000000000003,20526
0.03599999999999959,20461
0.03200000000000003,4048
0.03200000000000003,4045
0.03599999999999959,4082
0.03200000000000003,4168
0.03200000000000003,4229
0.03599999999999959,4184
0.03200000000000003,4008
0.03200000000000003,3909
0.03599999999999959,3875
0.03200000000000003,3851
0.03200000000000003,3804
0.036000000000001364,3735
0.03200000000000003,3787
0.03200000000000003,6420
0.03599999999999959,20415
0.03200000000000003,20356
0.03200000000000003,20236
0.03599999999999959,20183
0.03200000000000003,20172
0.03200000000000003,20306
0.03200000000000003,19533
0.03599999999999959,3837
0.03200000000000003,3781
0.03200000000000003,3775
0.03599999999999959,3781
0.03200000000000003,3686
0.03200000000000003,3579
0.036000000000001364,13166
0.03200000000000003,20359
0.03200000000000003,20271
0.03599999999999959,20158
0.03200000000000003,20331
0.03200000000000003,20717
0.03599999999999959,20863
0.03200000000000003,20657
0.03200000000000003,20732
0.03599999999999959,20534
0.03200000000000003,20233
0.03200000000000003,20333
0.03599999999999959,20343
0.03200000000000003,20237
0.03200000000000003,14507
0.036000000000001364,3371
0.03200000000000003,3332
0.03200000000000003,3413
0.03200000000000003,3534
0.03599999999999959,3504
0.03200000000000003,3410
0.03200000000000003,3357
0.03599999999999959,3339
0.03200000000000003,3227
0.03200000000000003,3147
0.03599999999999959,3156
0.03200000000000003,3193
0.03200000000000003,3254
0.03599999999999959,19321
0.03200000000000003,19982
0.03200000000000003,19725
0.036000000000001364,19655
0.03200000000000003,19403
0.03200000000000003,19537
0.03599999999999959,19713
0.03200000000000003,19780
0.03200000000000003,19795
0.03599999999999959,19807
0.03200000000000003,19840
0.03200000000000003,19828
0.03599999999999959,19850
0.03200000000000003,19827
0.03200000000000003,3413
0.03200000000000003,3516
0.036000000000000476,3533
0.03200000000000003,3545
0.03200000000000003,3704
0.03599999999999959,3745
0.03200000000000003,3737
0.03200000000000003,20600
0.036000000000000476,20426
0.03200000000000003,20392
0.03200000000000003,20259
0.03599999999999959,20179
0.03200000000000003,20123
0.03200000000000003,20097
0.03599999999999959,3272
0.03200000000000003,3282
0.03200000000000003,3208
0.036000000000000476,3176
0.03200000000000003,3236
0.03200000000000003,3242
0.03599999999999959,5128
0.03200000000000003,19557
0.03200000000000003,19752
0.036000000000000476,20062
0.03200000000000003,20038
0.03200000000000003,20117
0.03200000000000003,20220
0.03599999999999959,19834
0.03200000000000003,3722
0.03200000000000003,3734
0.03599999999999959,3778
0.03200000000000003,3850
0.03200000000000003,3903
0.036000000000000476,3919
0.03200000000000003,3961
0.03200000000000003,3945
0.03599999999999959,4001
0.03200000000000003,4034
0.03200000000000003,3978
0.036000000000000476,3884
0.03200000000000003,3801
0.03200000000000003,3777
0.03599999999999959,3683
0.03200000000000003,3673
0.03200000000000003,3755
0.03599999999999959,3957
0.03200000000000003,4151
0.03200000000000003,4305
0.036000000000000476,4300
0.03200000000000003,4186
0.03200000000000003,4074
0.03200000000000003,4085
0.03599999999999959,4077
0.03200000000000003,4099
0.03200000000000003,4140
0.036000000000000476,4249
0.03200000000000003,4204
0.03200000000000003,4177
0.03599999999999959,4196
0.03200000000000003,4286
0.03200000000000003,4352
0.03599999999999959,4355
0.03200000000000003,4387
0.03200000000000003,4508
0.036000000000000476,4459
0.03200000000000003,4366
0.03200000000000003,4275
0.03599999999999959,4277
0.03200000000000003,4495
0.03200000000000003,4608
0.036000000000000476,4555
0.03200000000000003,4696
0.03200000000000003,4648
0.03599999999999959,4168
0.03200000000000003,3558
0.03200000000000003,2936
0.03200000000000003,2344
0.03599999999999959,2132
0.03200000000000003,2032
0.03200000000000003,1839
0.036000000000000476,1573
0.03200000000000003,1237
0.03200000000000003,839
0.03599999999999959,669
0.03200000000000003,696
0.03200000000000003,1202
0.036000000000000476,2386
0.03200000000000003,3807
0.03200000000000003,4802
0.03599999999999959,5223
0.03200000000000003,5060
0.03200000000000003,4504
0.03599999999999959,4065
0.03200000000000003,3618
0.03200000000000003,3103
0.036000000000000476,3243
0.03200000000000003,3909
0.03200000000000003,4299
0.03599999999999959,3495
0.03200000000000003,2377
0.03200000000000003,1566
0.03200000000000003,1162
0.036000000000000476,713
0.03200000000000003,598
0.03200000000000003,581
0.03599999999999959,592
0.03200000000000003,655
0.03200000000000003,810
0.03599999999999959,1114
0.03200000000000003,1652
0.03200000000000003,1888
0.036000000000000476,1955
0.03200000000000003,2127
0.03200000000000003,2120
0.03599999999999959,1972
0.03200000000000003,1219
0.03200000000000003,3451
0.036000000000000476,4585
0.03200000000000003,4146
0.03200000000000003,2074
0.03599999999999959,781
0.03200000000000003,733
0.03200000000000003,605
0.03600000000000003,615
0.03200000000000003,560
0.03200000000000003,434
0.03200000000000003,318
0.03599999999999959,178
0.03200000000000003,113
0.03200000000000003,61
0.03600000000000003,4
0.03200000000000003,14
0.03200000000000003,1061
0.03600000000000003,707
0.03200000000000003,0
0.03200000000000003,93
0.03600000000000003,0
0.03200000000000003,13
0.03200000000000003,74
0.03600000000000003,74
0.03200000000000003,1573
0.03200000000000003,2012
0.03599999999999959,1890
0.03200000000000003,2036
0.03200000000000003,1946
0.03600000000000003,2101
0.03200000000000003,1913
0.03200000000000003,2052
0.03600000000000003,2183
0.03200000000000003,2298
0.03200000000000003,2388
0.03600000000000003,2516
0.03200000000000003,2571
0.03200000000000003,2618
0.03200000000000003,2710
0.03600000000000003,2787
0.03200000000000003,2851
0.031999999999999584,2932
0.03600000000000003,2982
0.03200000000000003,2971
0.03200000000000003,2983
0.03600000000000003,2942
0.03200000000000003,2847
0.03200000000000003,2724
0.03600000000000003,2619
0.03200000000000003,2431
0.03200000000000003,2257
0.03600000000000003,2059
0.03200000000000003,1911
0.03200000000000003,1756
0.03600000000000003,1638
0.03200000000000003,1585
0.031999999999999584,1526
0.03600000000000003,1453
0.03200000000000003,1362
0.03200000000000003,1250
0.03600000000000003,1164
0.03200000000000003,1082
0.03200000000000003,1011
0.03200000000000003,989
0.03600000000000003,984
0.03200000000000003,976
0.03200000000000003,981
0.03599999999999981,989
0.03200000000000003,1014
0.03200000000000003,1063
0.03600000000000003,1077
0.03200000000000003,1092
0.03200000000000003,1124
0.03600000000000003,1165
0.03200000000000003,1222
0.031999999999999806,1287
0.03600000000000003,1340
0.03200000000000003,1386
0.03200000000000003,1409
0.03600000000000003,1415
0.03200000000000003,1379
0.03200000000000003,1369
0.03599999999999981,1365
0.03200000000000003,1353
0.03200000000000003,1366
0.03600000000000003,1318
0.03200000000000003,1323
0.03200000000000003,1325
0.03200000000000003,1294
0.03600000000000003,1223
0.031999999999999806,1120
0.03200000000000003,960
0.03600000000000003,806
0.03200000000000003,633
0.03200000000000003,461
0.03600000000000003,342
0.03199999999999992,266
0.03200000000000003,209
0.03600000000000003,217
0.03199999999999992,230
0.03200000000000003,288
0.03600000000000003,297
0.03200000000000003,335
0.03199999999999992,349
0.03600000000000003,363
0.03200000000000003,353
0.03200000000000003,352
0.03599999999999992,364
0.03200000000000003,496
0.03200000000000003,625
0.035999999999999976,768
0.03200000000000003,892
0.03199999999999997,1007
0.03200000000000003,1172
0.035999999999999976,1326
0.03199999999999997,1467
0.03200000000000003,1611
0.036000000000000004,1717
0.03999999999999998,1842
0.04000000000000001,1904
0.044,1916
0.04000000000000001,1954
0.044,1956
